info,type,area,url,title,category,body
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.pref.osaka.lg.jp/kinyushien/korona/index.html,新型コロナウイルス感染症への対応のための融資メニュー ,  融資,ページの先頭です。タイトルへ移動メニュー府庁の組織から探すキッズページ閉じる
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.pref.osaka.lg.jp/hodo/index.php?site=fumin&pageId=38234,中小企業信用保証制度に係る対象業種の拡大について ,  融資,ページの先頭です。メニューを飛ばして本文へメニュー府庁の組織から探すキッズページ閉じる次の検索ボックスへ文字を入力してください報道発表資料
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,http://www.pref.osaka.lg.jp/kinyushien/seido001/index.html#korona,制度融資（信用保証付き）のご案内 ,  融資,ページの先頭です。タイトルへ移動メニュー府庁の組織から探すキッズページ閉じる
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.pref.osaka.lg.jp/attach/246/00115458/9shokibo(6.30).pdf,小規模企業サポート資金（小規模資金） ,  融資,
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.pref.osaka.lg.jp/attach/246/00115458/13shokibonetwork.pdf,小規模企業サポート資金（地域支援ネットワーク型） ,  融資,
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.pref.osaka.lg.jp/attach/246/00115458/17hounintei(6.30).pdf,チャレンジ応援資金（法認定型） ,  融資,
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.pref.osaka.lg.jp/attach/246/00115458/19keikyo(6.30).pdf,チャレンジ応援資金（経営力強化資金） ,  融資,
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.pref.osaka.lg.jp/attach/246/00115458/20setsubi(6.30).pdf,チャレンジ応援資金（設備投資応援融資） ,  融資,
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.pref.osaka.lg.jp/attach/246/00115458/23jigyosyokei(6.30).pdf,チャレンジ応援資金（事業承継支援資金） ,  融資,
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.pref.osaka.lg.jp/attach/246/00115458/25sdgs(6.30).pdf,チャレンジ応援資金（SDGsビジネス支援資金） ,  融資,
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.pref.osaka.lg.jp/hodo/index.php?site=fumin&pageId=40701(6.30).pdf,新型コロナウイルス感染症関連融資制度におけるセーフティネット保証4号の指定期間の延長等について ,                  融資,
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.pref.osaka.lg.jp/keieishien/corona/index.html,新型コロナウイルス感染症の発生により経営に影響を受けている中小企業者の皆様へ ,                  支援情報,ページの先頭です。タイトルへ移動メニュー府庁の組織から探すキッズページ閉じる
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.pref.osaka.lg.jp/koyotaisaku/koyoutaisaku_tokuset/index.html,大阪府緊急雇用対策特設ホームページ ,  支援情報,ページの先頭です。タイトルへ移動メニュー府庁の組織から探すキッズページ閉じる
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.pref.osaka.lg.jp/shobobosai/sengensticker/index.html,感染防止宣言ステッカー ,  支援情報,ページの先頭です。タイトルへ移動メニュー府庁の組織から探すキッズページ閉じる
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.pref.osaka.lg.jp/smart_somu/osaka_covid19/index.html,大阪コロナ追跡システム ,  支援情報,ページの先頭です。タイトルへ移動メニュー府庁の組織から探すキッズページ閉じる
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.pref.osaka.lg.jp/jutaku_kikaku/korona_keieikanri/index.html,新型コロナウイルス感染症への対応（収入が著しく減少した方に対する負担軽減措置等） ,                  支援情報,ページの先頭です。タイトルへ移動メニュー府庁の組織から探すキッズページ閉じる
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.pref.osaka.lg.jp/shokosomu/syokosomu-newstopics/line_shokorodo.html,LINE公式アカウント「大阪府商工労働部-新型コロナ関連-」 ,                  支援情報,ページの先頭です。タイトルへ移動メニュー府庁の組織から探すキッズページ閉じる
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.osakafusyakyo.or.jp/sikinbu/20200325.html,新型コロナウイルス感染症の影響を踏まえた生活福祉資金貸付制度（個人向け） ,                  融資,サイトマップお問合せ文字サイズ標準拡大HOME大阪府社協について府社協とは？府社協の情報公開事業案内部署のご案内総務企画部
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.pref.osaka.lg.jp/jutaku_kikaku/kaiko_itijisiyou/index.html,新型コロナウイルス感染症への対応（離職等退去者への府営住宅の提供）（個人向け） ,                  支援情報,ページの先頭です。タイトルへ移動メニュー府庁の組織から探すキッズページ閉じる
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.pref.osaka.lg.jp/keieishien/sodanmadoguchi/index.html,中小企業・小規模事業者の方を対象とした相談窓口について ,  相談,ページの先頭です。タイトルへ移動メニュー府庁の組織から探すキッズページ閉じる
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.pref.osaka.lg.jp/shobobosai/gold-kannsennbousi/index.html,感染防止認証ゴールドステッカー及び感染防止宣言ステッカー ,  支援情報,ページの先頭です。タイトルへ移動メニュー府庁の組織から探すキッズページ閉じる
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://jsite.mhlw.go.jp/osaka-roudoukyoku/20200213_00005.html,特別労働相談窓口～大阪労働局～ ,  相談,"<p>このページではJavaScriptを使用しています。JavaScriptを有効にしてください。</p>ホームメニュー本文へお問い合わせサイトマップ厚生労働省<inputid=""cx""value=""007086875112120753155:7tydmgl4x0i""type=""hidden""name=""cx""/>検索言語切替「言語切替」サービスについてこのホームページを、英語・中国語・韓国語へ機械的に自動翻訳します。以下の内容をご理解のうえ、ご利用いただきますようお願いします。1.翻訳対象はページ内に記載されている文字情報となります。画像等で表現する内容は翻訳されません。2.機械による自動翻訳のため、必ずしも正確な翻訳であるとは限りません。3.翻訳前の日本語ページに比べ、画面の表示に若干時間がかかる場合があります。閉じる日本語English中文(简体字)中文(繁體字)한국어日本語<ahref=""https://translation.mhlw.go.jp/LUCMHLW/ns/w1/jaen/""lang=""en""data-lang=""en"">English<ahref=""https://translation.mhlw.go.jp/LUCMHLW/ns/w1/jazh/""lang=""zh-cn""data-lang=""zh-cn"">中文(简体字)<ahref=""https://translation.mhlw.go.jp/LUCMHLW/ns/w1/jazhb/""lang=""zh-tw""data-lang=""zh-tw"">中文(繁體字)<ahref=""https://translation.mhlw.go.jp/LUCMHLW/ns/w1/jako/""lang=""ko""data-lang=""ko"">한국어$(function(){if(location.href.indexOf(""tl.cgi"")!=-1){"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.yorozu-osaka.jp/,新型コロナウイルスに関する中小企業・小規模事業者無料相談窓口～大阪府よろず支援拠点～ ,  相談,"ホームよろずとは相談ご予約事例紹介出張相談コーディネーター紹介セミナー情報アクセスお問い合わせ//<![CDATA[window.regModule(""module_imageSubtitle"",{""data"":{""imageExists"":true,""hyperlink"":"""",""hyperlink_target"":"""",""hyperlinkAsString"":"""",""pinterest"":""0"",""id"":11246396772,""widthEqualsContent"":""1"",""resizeWidth"":1030,""resizeHeight"":200},""id"":11246396772});//]]>ホームよろずとは相談ご予約事例紹介出張相談コーディネーター紹介セミナー情報アクセスお問い合わせホーム大阪府よろず支援拠点は、中小企業・小規模事業者等の経営のお悩みを解決する「無料経営相談所」です。「大阪府よろず支援拠点」は、経営の悩みをどこに相談すればよいかわからない方の無料相談窓口です。中小企業・小規模事業者、NPO法人・一般社団法人・社会福祉法人等の中小企業・小規模事業者に類する方、創業予定の方の、さまざまなお悩みを無料でご相談いただけます。//<![CDATA[window.regModule(""module_textWithImage"","
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.cgc-osaka.jp/consult/inquiry/,新型コロナウイルスに関するご相談～大阪信用保証協会～ ,  相談,"(function(d,s,id){varjs,fjs=d.getElementsByTagName(s)[0];if(d.getElementById(id))return;js=d.createElement(s);js.id=id;js.src=""//connect.facebook.net/ja_JP/sdk.js#xfbml=1&version=v2.4"";fjs.parentNode.insertBefore(js,fjs);}(document,'script','facebook-jssdk'));!function(d,s,id){varjs,fjs=d.getElementsByTagName(s)[0],p=/^http:/.test(d.location)?'http':'https';if(!d.getElementById(id)){js=d.createElement(s);js.id=id;js.src=p+'://platform.twitter.com/widgets.js';fjs.parentNode.insertBefore(js,fjs);}}(document,'script','twitter-wjs');お問い合わせ窓口金融機関の皆さまへ(function(){varcx='003875424708748705495:b-mp7vsrsis';vargcse=document.createElement('script');gcse.type='text/javascript';gcse.async=true;gcse.src='https://cse.google.com/cse.js?cx='+cx;vars=document.getElementsByTagName('script')[0];s.parentNode.insertBefore(gcse,s);"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.pref.osaka.lg.jp/rodokankyo/telework_support/index.html,大阪府テレワークサポートデスク  ,  相談,ページの先頭です。タイトルへ移動メニュー府庁の組織から探すキッズページ閉じる
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,https://www.osaka.cci.or.jp/it/cat/index.php?mode=show&seq=224,IT導入相談～大阪商工会議所～ ,  相談,ＩＴ導入相談■トップページIT化支援ＩＴ導入相談中立的な立場で、貴社に「最適なシステム導入の取組み方」をご提案企業のIT化はますます進むものの、中小企業ではIT部門を設けたり、IT専門の社員を育成する余裕がないのが現状です。そこで、企業規模問わず様々なIT導入支援を行ってきた経験豊富なコーディネータが総合的にアドバイスいたします。システム担当があらゆるお悩み事を伺い、貴社に必要なIT化の方向性を一緒に見極め、支援してまいります。お困りの際、ご相談ください。※新型コロナ対策のためのテレワーク導入の相談も受けつけます。このようなお悩み、抱えていませんか□業務プロセスを見直し、生産性を向上させたい□クラウド・サービスを導入し、業務効率を上げたい□導入したシステムが効率的に運用できていない□システム入替時の開発コストをできるだけ抑えたい□システム担当がおらず、システムを導入するのが不安お気軽にお問い合わせください。コチラ≫＜随時受付＞ＩＴ導入相談相談時間：1回1時間相談回数：原則1回限り相談対象者：大商会員限定相談料金：無料相談日時：ご希望の日程、時間帯を複数お知らせ下さい。追って事務局よりご連絡いたします。コーディネータのご紹介中川博勝氏（株式会社高木システム西日本事務所長）◇主なITコンサルタント実績システム化基本方針（IT戦略）策定支援、提案要求書・要件定義策定支援、内部統制支援、情報セキュリティ支援、システム化構想からのプロジェクトマネジメント支援等
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪府,http://www.pref.osaka.lg.jp/hodo/index.php?site=fumin&pageId=38061,休業要請支援金相談センター設置について ,  支援情報,ページの先頭です。メニューを飛ばして本文へメニュー府庁の組織から探すキッズページ閉じる次の検索ボックスへ文字を入力してください報道発表資料
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪市,https://www.city.osaka.lg.jp/keizaisenryaku/page/0000543059.html,第8期大阪府営業時間短縮等協力金に係る上乗せ協力金 ,  協力金,"共通メニューなどをスキップして本文へLanguageふりがなはずす読み上げ文字サイズ拡大標準<pclass=""noscript"">文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。</p>背景色標準青黄黒メニューくらしイベント・観光産業・ビジネス市政検索検索ヘルプ他の探し方よくある質問選んで探す組織から探すスマートフォン表示用の情報をスキップ閉じるサイト・ナビくらしイベント・観光産業・ビジネス市政大阪市トップページ支援機能Languageふりがな読み上げ背景色標準青黄黒検索検索ヘルプよくある質問選んで探す組織から探す区役所局・室トップページ産業・ビジネス各種支援・相談・案内・お知らせ産業支援・創出支援・特区制度など各種支援のお知らせ第8期大阪府営業時間短縮等協力金に係る上乗せ協力金（令和3年9月1日から9月30日）第8期大阪府営業時間短縮等協力金に係る上乗せ協力金（令和3年9月1日から9月30日）2021年9月15日ページ番号：5430591.協力金の概要大阪市は、大阪府からの休業要請等（以下「要請」という。）（注）にご協力いただいた、酒類提供を主として営業する一定規模以上の大阪市内の店舗に対して、「第8期大阪府営業時間短縮等協力金」（以下「第8期協力金」という。）に加えて、「第8期協力金にかかる上乗せ協力金」（以下「上乗せ協力金」という。）を支給します。（注）大阪府が「第57回大阪府新型コロ"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪市,https://www.city.osaka.lg.jp/keizaisenryaku/page/0000543059.html,住居確保給付金について ,  給付金,"共通メニューなどをスキップして本文へLanguageふりがなはずす読み上げ文字サイズ拡大標準<pclass=""noscript"">文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。</p>背景色標準青黄黒メニューくらしイベント・観光産業・ビジネス市政検索検索ヘルプ他の探し方よくある質問選んで探す組織から探すスマートフォン表示用の情報をスキップ閉じるサイト・ナビくらしイベント・観光産業・ビジネス市政大阪市トップページ支援機能Languageふりがな読み上げ背景色標準青黄黒検索検索ヘルプよくある質問選んで探す組織から探す区役所局・室トップページ産業・ビジネス各種支援・相談・案内・お知らせ産業支援・創出支援・特区制度など各種支援のお知らせ第8期大阪府営業時間短縮等協力金に係る上乗せ協力金（令和3年9月1日から9月30日）第8期大阪府営業時間短縮等協力金に係る上乗せ協力金（令和3年9月1日から9月30日）2021年9月15日ページ番号：5430591.協力金の概要大阪市は、大阪府からの休業要請等（以下「要請」という。）（注）にご協力いただいた、酒類提供を主として営業する一定規模以上の大阪市内の店舗に対して、「第8期大阪府営業時間短縮等協力金」（以下「第8期協力金」という。）に加えて、「第8期協力金にかかる上乗せ協力金」（以下「上乗せ協力金」という。）を支給します。（注）大阪府が「第57回大阪府新型コロ"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪市,https://www.city.osaka.lg.jp/contents/wdu010/covid19/support.html?page=20&target=%E4%BA%8B%E6%A5%AD%E8%80%85&category=%E3%81%99%E3%81%B9%E3%81%A6&keyword=,新型コロナウイルス対策マル経融資の金利引き下げ（特例措置）、利子補給 ,                  融資,新型コロナウイルス感染症対策支援情報サイト検索対象個人事業者検索キーワード検索大阪市
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪市,https://www.city.osaka.lg.jp/keizaisenryaku/page/0000295589.html,中小企業向け融資制度 ,  融資,"共通メニューなどをスキップして本文へLanguageふりがなはずす読み上げ文字サイズ拡大標準<pclass=""noscript"">文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。</p>背景色標準青黄黒メニューくらしイベント・観光産業・ビジネス市政検索検索ヘルプ他の探し方よくある質問選んで探す組織から探すスマートフォン表示用の情報をスキップ閉じるサイト・ナビくらしイベント・観光産業・ビジネス市政大阪市トップページ支援機能Languageふりがな読み上げ背景色標準青黄黒検索検索ヘルプよくある質問選んで探す組織から探す区役所局・室トップページ産業・ビジネス各種支援・相談・案内・お知らせ産業支援・創出支援・特区制度など産業支援中小企業支援中小企業向け融資制度のご案内中小企業向け融資制度のご案内2021年7月30日ページ番号：295589市内中小企業者の資金調達の円滑化や経営の安定化、成長・発展を支援するための中小企業向けの各種融資制度をご紹介します。各種融資メニュー各種融資メニュー（融資の概要等は、各融資名称をクリックしてご確認ください）融資名称融資対象受付窓口大阪市経営支援特別融資次の要件をいずれも満たす小規模企業者(1)同一事業をおおむね1年以上経営し、大阪市内に事務所または事業所を有しており、事業による大阪市市民税を納税している方(2)最近3か月または6か月の売上高が、前"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪市,https://www.city.osaka.lg.jp/keizaisenryaku/page/0000503376.html,セーフティネット保証4号(突発的災害(自然災害等))の認定申請について ,                  融資,"共通メニューなどをスキップして本文へLanguageふりがなはずす読み上げ文字サイズ拡大標準<pclass=""noscript"">文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。</p>背景色標準青黄黒メニューくらしイベント・観光産業・ビジネス市政検索検索ヘルプ他の探し方よくある質問選んで探す組織から探すスマートフォン表示用の情報をスキップ閉じるサイト・ナビくらしイベント・観光産業・ビジネス市政大阪市トップページ支援機能Languageふりがな読み上げ背景色標準青黄黒検索検索ヘルプよくある質問選んで探す組織から探す区役所局・室トップページ産業・ビジネス各種支援・相談・案内・お知らせ産業支援・創出支援・特区制度など産業支援中小企業支援セーフティネット保証4号（突発的災害（自然災害等））の認定申請についてセーフティネット保証4号（突発的災害（自然災害等））の認定申請について2021年9月1日ページ番号：503376郵送申請の実施申請書類等送付先お問合せ先セーフティネット保証、危機関連保証の制度についてはこちらをご覧ください。【お知らせ】新型コロナウイルス感染症に係るセーフティネット保証4号の指定期間が延長されます新型コロナウイルス感染症に係るセーフティネット保証4号の指定期間が、令和3年12月1日まで延長されます。詳しくは、中小企業庁のホームページをご覧ください。郵送申請の実施大阪市では"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪市,https://www.city.osaka.lg.jp/keizaisenryaku/page/0000503431.html,セーフティネット保証5号の認定申請について ,  融資,"共通メニューなどをスキップして本文へLanguageふりがなはずす読み上げ文字サイズ拡大標準<pclass=""noscript"">文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。</p>背景色標準青黄黒メニューくらしイベント・観光産業・ビジネス市政検索検索ヘルプ他の探し方よくある質問選んで探す組織から探すスマートフォン表示用の情報をスキップ閉じるサイト・ナビくらしイベント・観光産業・ビジネス市政大阪市トップページ支援機能Languageふりがな読み上げ背景色標準青黄黒検索検索ヘルプよくある質問選んで探す組織から探す区役所局・室トップページ産業・ビジネス各種支援・相談・案内・お知らせ産業支援・創出支援・特区制度など各種支援のお知らせセーフティネット保証5号の認定申請についてセーフティネット保証5号の認定申請について2021年10月14日ページ番号：503431申請対象者郵送申請の実施送付先お問合せ先セーフティネット保証、危機関連保証の制度についてはこちらをご覧ください。【重要なお知らせ】国における、セーフティネット保証5号認定における全業種指定の指定期間は、令和3年7月31日までで終了となりました。令和3年8月1日以降の申請は、指定業種と非指定業種を確定する必要がありますので、来館による申請のみに変更します。来館による窓口申請については、原則お電話によるご予約が必要です。予約方法等・大阪市経済戦"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪市,https://www.city.osaka.lg.jp/keizaisenryaku/page/0000503417.html,危機関連保証(大規模な経済危機、災害等による信用収縮への対応)の認定申請について ,                  融資,"共通メニューなどをスキップして本文へLanguageふりがなはずす読み上げ文字サイズ拡大標準<pclass=""noscript"">文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。</p>背景色標準青黄黒メニューくらしイベント・観光産業・ビジネス市政検索検索ヘルプ他の探し方よくある質問選んで探す組織から探すスマートフォン表示用の情報をスキップ閉じるサイト・ナビくらしイベント・観光産業・ビジネス市政大阪市トップページ支援機能Languageふりがな読み上げ背景色標準青黄黒検索検索ヘルプよくある質問選んで探す組織から探す区役所局・室トップページ産業・ビジネス各種支援・相談・案内・お知らせ産業支援・創出支援・特区制度など産業支援中小企業支援危機関連保証（大規模な経済危機、災害等による信用収縮への対応）の認定申請について危機関連保証（大規模な経済危機、災害等による信用収縮への対応）の認定申請について2021年10月8日ページ番号：503417郵送申請の実施申請書類等送付先お問合せ先セーフティネット保証、危機関連保証の制度についてはこちらをご覧ください。【お知らせ】新型コロナウィルス感染症に係る危機関連保証の指定期間が延長されます新型コロナウィルス感染症に係る危機関連保証の指定期間が、令和3年12月31日まで延長されます。詳しくは、中小企業庁のホームページをご覧ください。郵送申請の実施大阪市で"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪市,https://www.city.osaka.lg.jp/zaisei/page/0000498238.html,  市税に関する新型コロナウイルス感染症関連情報 ,,"共通メニューなどをスキップして本文へLanguageふりがなはずす読み上げ文字サイズ拡大標準<pclass=""noscript"">文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。</p>背景色標準青黄黒メニューくらしイベント・観光産業・ビジネス市政検索検索ヘルプ他の探し方よくある質問選んで探す組織から探すスマートフォン表示用の情報をスキップ閉じるサイト・ナビくらしイベント・観光産業・ビジネス市政大阪市トップページ支援機能Languageふりがな読み上げ背景色標準青黄黒検索検索ヘルプよくある質問選んで探す組織から探す区役所局・室トップページくらし税市税についてのお知らせ市税に関する新型コロナウイルス感染症関連情報市税に関する新型コロナウイルス感染症関連情報2020年6月29日ページ番号：498238新型コロナウイルス感染症の拡大防止に関する対応をお知らせします市税に関する手続き等について、新型コロナウイルス感染症の拡大防止に関する対応を行っています。くわしくは、各項目をご確認ください。▼市税の申告に関する対応▼市税の減免申請に関する対応▼市税の納付に関する対応▼市税の証明に関する対応▼新型コロナウイルス感染症に関する税制措置1市税の申告に関する対応令和3年度分個人市・府民税の申告について法人市民税の申告期限の延長事業所税、市たばこ税及び入湯税の申告期限の延長2市税の減免申請に関する対応軽自動車"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,大阪市,https://www.city.osaka.lg.jp/keizaisenryaku/page/0000436801.html,                  中小企業等経営強化法に基づく「先端設備等導入計画」の認定申請受付について ,,"共通メニューなどをスキップして本文へLanguageふりがなはずす読み上げ文字サイズ拡大標準<pclass=""noscript"">文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。</p>背景色標準青黄黒メニューくらしイベント・観光産業・ビジネス市政検索検索ヘルプ他の探し方よくある質問選んで探す組織から探すスマートフォン表示用の情報をスキップ閉じるサイト・ナビくらしイベント・観光産業・ビジネス市政大阪市トップページ支援機能Languageふりがな読み上げ背景色標準青黄黒検索検索ヘルプよくある質問選んで探す組織から探す区役所局・室トップページ産業・ビジネス各種支援・相談・案内・お知らせ産業支援・創出支援・特区制度など産業支援中小企業支援中小企業等経営強化法に基づく「先端設備等導入計画」の認定申請受付について中小企業等経営強化法に基づく「先端設備等導入計画」の認定申請受付について2021年8月18日ページ番号：4368011制度名中小企業等経営強化法に基づく先端設備等導入計画認定2概要大阪市では、「中小企業等経営強化法」に基づき、大阪市内に事業所を有する中小企業者が労働生産性を一定向上させるため策定する先端設備等導入計画を審査し、本市の導入促進基本計画に合致する場合に認定を行います。認定を受けられた中小企業者は、固定資産税の特例措置（注）等の支援策に申請することができます。先端設備等"
