area,url,category,title,date,body
堺市,https://www.city.sakai.lg.jp/sangyo/shienyuushi/chusho/yuushi/safetynet/7gokitei.html,, 中小企業信用保険法第2条第5項第7号の規定による認定について ,2022-01-16,"<pclass=""jsmessage"">堺市ホームページではJavaScriptを使用しています。JavaScriptの使用を有効にしていない場合は、一部の機能が正確に動作しない恐れがあります。<br/>お手数ですがJavaScriptの使用を有効にしてください。</p><!--$(function(){$(""#blockskipa"").focus(function(){$(this).addClass(""show"");});$(""#blockskipa"").blur(function(){$(this).removeClass(""show"");});});//-->このページの本文へ移動トップページ産業・ビジネス企業への支援・届出ものづくり企業支援融資セーフティネット保証制度（中小企業信用保険法第2条第5項）中小企業信用保険法第2条第5項第7号の規定による認定について中小企業信用保険法第2条第5項第7号の規定による認定について更新日：2020年1月30日金融機関の支店の削減等による経営の相当程度の合理化により借入れが減少している中小企業者を支援するための措置1．要件の確認次の要件をすべて満たす中小企業者1.国が指定する金融機関（以下「指定金融機関※1」という。）と取引がある方2.(1)指定金融機関からの借入金残高が金融機関からの総借入金※2残高に占める割合が10％以上である方(2)指定金融機関からの直近の借入金残高が前年同月に比して10％以上減少している方(3)金融機関からの直近の総借入金残高が前年同月比で減少している方※1指定金融機関については、セーフティネット保証7号（外部リンクへ）※2金融機関からの総借入金とは、下記の金融機関からの借入金を言い、その他（中小企業基盤整備機構等）からの借入金は含みません。1銀行7信用協同組合及び信用協同組合連合会2株式会社商工組合中央金庫8農業協同組合及び農業協同組合連合会"
堺市,https://www.city.sakai.lg.jp/sangyo/shienyuushi/kigyoricchi/sentansetubidounyukeikaku.html,, 中小企業等経営強化法に基づく「先端設備等導入計画」の認定について ,2022-01-16,"<pclass=""jsmessage"">堺市ホームページではJavaScriptを使用しています。JavaScriptの使用を有効にしていない場合は、一部の機能が正確に動作しない恐れがあります。<br/>お手数ですがJavaScriptの使用を有効にしてください。</p><!--$(function(){$(""#blockskipa"").focus(function(){$(this).addClass(""show"");});$(""#blockskipa"").blur(function(){$(this).removeClass(""show"");});});//-->このページの本文へ移動トップページ産業・ビジネス企業への支援・届出企業投資支援中小企業等経営強化法に基づく「先端設備等導入計画」の認定中小企業等経営強化法に基づく「先端設備等導入計画」の認定更新日：2021年7月15日本市の導入促進基本計画について堺市では、生産性向上特別措置法に基づく「導入促進基本計画」を策定し、国の同意を得ました。これにより、中小企業者が労働生産性を一定向上させるため、堺市内の事業所において先端設備等を導入する計画（先端設備等導入計画）の申請受付を平成30年6月28日から開始しています。審査の上、本市の導入促進基本計画に合致する場合に認定を行いますので、記載の要件などを確認のうえご申請ください。本市の認定を受け、一定の要件を満たす場合、固定資産税の特例措置などの支援を受けることができます。※新型コロナウイルス感染症に伴う国の緊急経済対策により、固定資産税の特例対象設備に事業用家屋、構築物を追加し、適用期間を2年間延長しました。※令和3年6月16日をもちまして、根拠法令が「中小企業等経営強化法」に移管されました。計画申請時は、下記の申請時必要書類に掲載している新様式をご利用ください。堺市導入促進基本計画（PDF：123KB）認定を受けられる中小企業者先端設備等導入計画の認定を受けられる中小企業者は、中小企業等経営強化法第2条第1項に該当する事業者です。当"
堺市,https://www.city.sakai.lg.jp/sangyo/shienyuushi/other/r3keizaitaisaku.html,, 堺市独自の緊急経済対策（令和3年度補正予算等） ,2022-01-16,"<pclass=""jsmessage"">堺市ホームページではJavaScriptを使用しています。JavaScriptの使用を有効にしていない場合は、一部の機能が正確に動作しない恐れがあります。<br/>お手数ですがJavaScriptの使用を有効にしてください。</p><!--$(function(){$(""#blockskipa"").focus(function(){$(this).addClass(""show"");});$(""#blockskipa"").blur(function(){$(this).removeClass(""show"");});});//-->このページの本文へ移動トップページ産業・ビジネス企業への支援・届出その他堺市独自の緊急経済対策（令和3年度）堺市独自の緊急経済対策（令和3年度）更新日：2021年11月2日新型コロナウイルス感染症に関する緊急経済対策として、市内中小企業が事業活動を継続できる環境を整えるため、本市独自の支援策として予算措置が必要なものを予算計上し、実施しています。目次令和3年度当初予算・補正予算について令和3年度当初予算令和3年度第1号補正予算（令和3年第2回定例会）【参考】市長記者会見資料令和2年度補正予算等について堺市独自の緊急経済対策（令和2年度）令和3年度当初予算中小企業デジタル化促進補助金新型コロナウイルス感染症の拡大により社会経済活動に大きな影響が及ぶ中、市内ものづくり中小企業のデジタル化を促進し、経営基盤の強化を図ることを目的として、デジタル技術を活用した販路開拓の取組や、製造工程の効率化・生産性向上につながる取組等にかかる経費の一部を補助します。募集期間：令和3年9月1日（水曜）～9月30日（木曜）※採択は先着順ではありません。【お問合せ先】堺市ものづくり支援課電話072-228-7534堺市中小企業デジタル化促進補助金堺市中小企業デジタル化促進補助金について（令和3年2月8日報道提供）（PDF：364KB）地域の持続的発展のための商店街支援事業堺市では、「新しい生活様"
堺市,https://www.city.sakai.lg.jp/sangyo/shienyuushi/chusho/yuushi/coronavirus-soudan.html, 相談,新型コロナウイルスに関連する金融相談窓口 ,2022-01-16,"<pclass=""jsmessage"">堺市ホームページではJavaScriptを使用しています。JavaScriptの使用を有効にしていない場合は、一部の機能が正確に動作しない恐れがあります。<br/>お手数ですがJavaScriptの使用を有効にしてください。</p><!--$(function(){$(""#blockskipa"").focus(function(){$(this).addClass(""show"");});$(""#blockskipa"").blur(function(){$(this).removeClass(""show"");});});//-->このページの本文へ移動トップページ産業・ビジネス企業への支援・届出ものづくり企業支援融資新型コロナウイルスに関連する金融相談窓口新型コロナウイルスに関連する金融相談窓口更新日：2021年8月26日新型コロナウイルス感染症の流行により、多くの中小企業者の経営に影響が及んでいます。そのため、次の金融相談窓口を設置しています。資金繰り等に関する相談を受け付けていますので、お知らせします。また、新型コロナウイルス感染症により被害を受けた中小企業者を対象にした以下に掲載している危機関連保証等があります。危機関連保証等の認定書を取得することで、大阪府の緊急融資等を申し込むことができます。対象となる中小企業者等の情報をまとめていますので、新型コロナウイルス感染症に係るセーフティネット保証制度等について(PDF:73KB)もご覧ください。危機関連保証について新型コロナウイルス感染症により影響を受けている中小企業者を対象に危機関連保証が発動されました。それに伴い、金融相談窓口において、認定書の受付・発行事務を実施しています。詳しくは、危機関連保証（中小企業信用保険法第2条第6項の規定による認定）についてのページをご覧ください。【指定期間】令和3年12月31日（金曜）まで指定期間が延長されます。詳しくは中小企業庁のホームページをご覧ください。（注意）危機関連保証の指定期間とは、市区町村からの認定を"
堺市,https://www.city.sakai.lg.jp/sangyo/shienyuushi/corona_jigyosha/jigyosha_yushi/shikinsodan.html, 相談,資金繰り相談窓口 ,2022-01-16,"<pclass=""jsmessage"">堺市ホームページではJavaScriptを使用しています。JavaScriptの使用を有効にしていない場合は、一部の機能が正確に動作しない恐れがあります。<br/>お手数ですがJavaScriptの使用を有効にしてください。</p><!--$(function(){$(""#blockskipa"").focus(function(){$(this).addClass(""show"");});$(""#blockskipa"").blur(function(){$(this).removeClass(""show"");});});//-->このページの本文へ移動トップページ産業・ビジネス企業への支援・届出新型コロナウイルス関連の事業者向け支援策等資金繰りのための融資資金繰り相談窓口について資金繰り相談窓口について更新日：2020年11月30日金融相談窓口（認定書発行業務など）本市では、新型コロナウイルスに関連する金融相談窓口を設置し、資金繰り等に関する相談を受け付けています。また、セーフティーネット保証や危機関連保証などに関連する認定書発行業務についても、以下のお問合せ先にご連絡ください。新型コロナウイルスに関連する金融相談窓口問合せ先堺市産業振興センター金融支援課電話:072-255-8484資金相談特設サイト（経済産業省ホームページ）日本政策金融公庫や商工組合中央金庫等の各政府系金融機関の融資等の申し込みを検討されている事業者の皆様向けに、申込・相談の方法や問合せ先をまとめた特設サイトを設けています。詳しくは以下のリンクをご覧ください。資金相談特設サイト（経済産業省ホームページ）新型コロナウイルスに関する相談窓口（日本政策金融公庫）日本政策金融公庫のホームページは、以下のリンクをご覧ください。新型コロナウイルスに関する相談窓口（日本政策金融公庫ホームページ）問合せ先日本政策金融公庫事業資金相談ダイヤル電話0120-154-505新型コロナウイルスに関する相談窓口（商工組合中央金"
堺市,http://www.city.sakai.lg.jp/sangyo/shienyuushi/corona_jigyosha/jigyosha_sogosodan/keieisodan.html, 相談,経営相談窓口 ,2022-01-16,"<pclass=""jsmessage"">堺市ホームページではJavaScriptを使用しています。JavaScriptの使用を有効にしていない場合は、一部の機能が正確に動作しない恐れがあります。<br/>お手数ですがJavaScriptの使用を有効にしてください。</p><!--$(function(){$(""#blockskipa"").focus(function(){$(this).addClass(""show"");});$(""#blockskipa"").blur(function(){$(this).removeClass(""show"");});});//-->このページの本文へ移動トップページ産業・ビジネス企業への支援・届出新型コロナウイルス関連の事業者向け支援策等総合的な経営相談経営相談窓口の開設経営相談窓口の開設更新日：2020年4月28日経済産業省では、令和2年1月29日（水曜）より、中小企業関連団体、支援機関、政府系金融機関等1,050拠点に「新型コロナウイルスに関する経営相談窓口」を設置し、各種経営相談に対応しています。堺市内事業者の主な相談先大阪府よろず支援拠点電話06-6947-4375堺商工会議所電話072-258-5581※その他の相談窓口や土日・祝日の相談窓口も、以下のリンクからご確認いただけます。相談窓口一覧（経済産業省ホームページ)土日・祝日のご相談（経済産業省ホームページ）このページの作成担当産業振興局商工労働部産業政策課電話：072-228-7414ファックス：072-228-8816〒590-0078堺市堺区南瓦町3番1号堺市役所高層館7階このページの作成担当にメールを送るこのページの上へ戻るJアラート受信情報一覧へ総合的な経営相談専門相談窓口のオンライン受付を実施しています経営相談窓口の開設専門家による経営アドバイス"
堺市,http://www.city.sakai.lg.jp/sangyo/shienyuushi/corona_jigyosha/jigyosha_sogosodan/online.html, 相談,専門家による無料相談窓口～堺商工会議所～ ,2022-01-16,"<pclass=""jsmessage"">堺市ホームページではJavaScriptを使用しています。JavaScriptの使用を有効にしていない場合は、一部の機能が正確に動作しない恐れがあります。<br/>お手数ですがJavaScriptの使用を有効にしてください。</p><!--$(function(){$(""#blockskipa"").focus(function(){$(this).addClass(""show"");});$(""#blockskipa"").blur(function(){$(this).removeClass(""show"");});});//-->このページの本文へ移動トップページ産業・ビジネス企業への支援・届出新型コロナウイルス関連の事業者向け支援策等総合的な経営相談専門相談窓口のオンライン受付を実施しています専門相談窓口のオンライン受付を実施しています更新日：2021年6月17日専門家による無料相談窓口堺商工会議所では、「専門家による相談窓口」を設け、新型コロナウイルス感染拡大による影響をはじめとした経営の幅広い分野にわたる悩みやご相談をお受けしています。中小企業診断士・税理士・弁護士・社会保険労務士などの各分野の専門家が対応いたします。感染防止のために、オンライン相談を受け付けております。ご希望の方はご連絡ください。詳細は以下のリンクからご確認ください。専門家による無料相談窓口（堺商工会議所ホームページ）問い合わせ先堺商工会議所経営支援課電話072-258-5503このページの作成担当産業振興局商工労働部産業政策課電話：072-228-7414ファックス：072-228-8816〒590-0078堺市堺区南瓦町3番1号堺市役所高層館7階このページの作成担当にメールを送るこのページの上へ戻るJアラート受信情報一覧へ総合的な経営相談専門相談窓口のオンライン受付を"
堺市,http://www.city.sakai.lg.jp/sangyo/shienyuushi/corona_jigyosha/index.html, 支援情報,新型コロナウイルスに関する基本的な情報(事業者の方へ) ,2022-01-16,"<pclass=""jsmessage"">堺市ホームページではJavaScriptを使用しています。JavaScriptの使用を有効にしていない場合は、一部の機能が正確に動作しない恐れがあります。<br/>お手数ですがJavaScriptの使用を有効にしてください。</p><!--$(function(){$(""#blockskipa"").focus(function(){$(this).addClass(""show"");});$(""#blockskipa"").blur(function(){$(this).removeClass(""show"");});});//-->このページの本文へ移動トップページ産業・ビジネス企業への支援・届出新型コロナウイルス関連の事業者向け支援策等新型コロナウイルス関連の事業者向け支援策等事業経営のための相談・支援支援策一覧事業者向け支援策の概要・問い合わせ先一覧（11月2日現在）はこちらをクリックしてください（PDFが開きます）（PDF：1,918KB）本ページのトピック・更新情報（11月2日現在）※トピックに直接リンク可能です（PDF：878KB）目的別支援策のご案内国・その他機関の支援策支援策パンフレット「新型コロナウイルス感染症で影響を受ける事業者の皆様へ」（経済産業省）新型コロナウイルス感染症関連（経済産業省）新型コロナ対策サポートナビ（経済産業省）※相談内容ごとに支援策が閲覧できます税・社会保険料等について事業者へお知らせ業況悪化等により生活にお困りの方への支援医療機関、福祉関係などの事業者の方へPDF形式のファイルを開くには、AdobeAcrobatReaderDC（旧AdobeReader）が必要です。お持ちでない方は、Adobe社から無償でダウンロードできます。AdobeAcrobatReaderDCのダウンロードへこのページの上へ戻る"
堺市,https://www.city.sakai.lg.jp/kenko/fukushikaigo/seikatsuhogo/df_filename_290407143532935.html,, 堺市生活困窮者自立相談支援事業の実施について ,2022-01-16,"<pclass=""jsmessage"">堺市ホームページではJavaScriptを使用しています。JavaScriptの使用を有効にしていない場合は、一部の機能が正確に動作しない恐れがあります。<br/>お手数ですがJavaScriptの使用を有効にしてください。</p><!--$(function(){$(""#blockskipa"").focus(function(){$(this).addClass(""show"");});$(""#blockskipa"").blur(function(){$(this).removeClass(""show"");});});//-->このページの本文へ移動トップページ健康・福祉福祉・介護生活保護・生活困窮者堺市生活困窮者自立相談支援事業の実施について堺市生活困窮者自立相談支援事業の実施について更新日：2021年6月17日堺市生活・仕事応援センター「すてっぷ・堺」を開設しています市では、生活困窮者自立相談支援事業として、生活困窮状態にある方の自立を支えるための相談窓口となる“堺市生活・仕事応援センター「すてっぷ・堺」”を開設しています。この事業は、生活困窮状態にある方に対し、できるだけ早期に困窮状態からの脱却を図るため、ご本人の状態にあった支援計画の作成を行い、関係機関と連携しながら生活相談や就労支援等を行うものです。お気軽にご相談ください。※新型コロナウイルス感染症の影響で生活困窮状態になった方も対象となります。（当事業は、社会福祉法人堺市社会福祉協議会に委託して実施しています）詳しくはこちらをご覧ください住居確保給付金について市では、離職、自営業の廃止又は個人の責に帰すべき理由・都合によらない就業機会等の減少により経済的に困窮し、住居を喪失した方、又は住居を喪失するおそれのある方に対し、原則3カ月（一定の条件のもと延長可能）の住居確保給付金を支給し、住宅及び就労機会の確保に向けた支援を行います。住居確保給付金の相談・申請は“堺市生活・仕事応援センター「すてっぷ・堺」”で承っておりますので、お問い合わせくだ"
堺市,http://www.city.sakai.lg.jp/kenko/kenko/kansensho/kansensho/corona/simin/index.html, 支援情報,新型コロナウイルスに関する基本的な情報(個人の方へ) ,2022-01-16,"<pclass=""jsmessage"">堺市ホームページではJavaScriptを使用しています。JavaScriptの使用を有効にしていない場合は、一部の機能が正確に動作しない恐れがあります。<br/>お手数ですがJavaScriptの使用を有効にしてください。</p><!--$(function(){$(""#blockskipa"").focus(function(){$(this).addClass(""show"");});$(""#blockskipa"").blur(function(){$(this).removeClass(""show"");});});//-->このページの本文へ移動トップページ健康・福祉健康感染症・予防接種感染症新型コロナウイルス関連特設ページ個人の方への情報個人の方への情報相談窓口支援策やお知らせなどすべての市民の皆様へのお知らせこのページの上へ戻るJアラート受信情報一覧へ新型コロナウイルス関連特設ページ妊婦の方へEnglish・中文・やさしいにほんご新型コロナウイルス感染拡大防止に向けた対応（11月1日から11月30日）新型コロナウイルス感染拡大防止に向けた対応（10月25日から10月31日）事業者の方や大学等へのお願いについて（10月25日から11月30日）事業者の方や大学等へのお願いについて（10月1日から10月24日）堺市独自の取組（新型コロナウイルス感染症対応）家庭内感染を防ぐために気を付けていただきたいことご自身や身近な方が新型コロナウイルスに感染したら飲食店等を利用される皆様へ～感染予防を意識しましょう～個人向け支援策一覧新型コロナワクチン接種ポータルサイト新型コロナウイルスに関する報道提供資料職員の新型コロナウイルス感染症の感染状況新型コロナウイルス感染症の相談・受診・検査・療養の流れ検査・医療体制"
堺市,http://www.city.sakai.lg.jp/sangyo/careerweb/onrainsoudan.html, 相談,オンライン就職相談を実施しています ,2022-01-16,"<pclass=""jsmessage"">堺市ホームページではJavaScriptを使用しています。JavaScriptの使用を有効にしていない場合は、一部の機能が正確に動作しない恐れがあります。<br/>お手数ですがJavaScriptの使用を有効にしてください。</p><!--$(function(){$(""#blockskipa"").focus(function(){$(this).addClass(""show"");});$(""#blockskipa"").blur(function(){$(this).removeClass(""show"");});});//-->このページの本文へ移動トップページ産業・ビジネス就職・雇用・労働（SAKAIキャリアウエブ）オンライン就職相談を実施していますオンライン就職相談を実施しています更新日：2021年4月2日新型コロナウイルス感染症の拡大防止に向けた外出自粛が続く中、感染拡大の防止を図るとともに、内定取り消しや解雇をうけ離職された方等の再就職を支援するため、既存の就職支援施設において、就職相談体制を強化するため、オンラインでの就職相談を下記のとおり実施しております。※事前予約制になりますので、各施設に電話にて予約をしてください。実施施設さかいJOBステーション対象者：15歳から39歳までの若者及び全年齢の女性所在地：堺市堺区田出井町2-1サンスクエア堺A棟1階相談内容就職活動での疑問や不安について就職活動の進め方について履歴書や職務経歴書の作成について面接練習などオンライン相談開始日令和2年5月1日相談方法事前予約制になりますので、電話にて予約をしてください。さかいJOBステーションフリーダイヤル：0120‐245108（火～土10時から19時まで）さかいJOBステーションホームページこのページの作成担当産業振興局商工労働部雇用推進課電話：072-228-7404ファックス：072-228-8816〒590-0078堺市堺区南瓦"
堺市,https://www.city.sakai.lg.jp/sangyo/shienyuushi/corona_jigyosha/jigyosha_josei/kaigo.html, 助成金,両立支援等助成金（介護離職防止支援コース（新型コロナウイルス感染症対応特例））(個人向け) ,2022-01-16,"<pclass=""jsmessage"">堺市ホームページではJavaScriptを使用しています。JavaScriptの使用を有効にしていない場合は、一部の機能が正確に動作しない恐れがあります。<br/>お手数ですがJavaScriptの使用を有効にしてください。</p><!--$(function(){$(""#blockskipa"").focus(function(){$(this).addClass(""show"");});$(""#blockskipa"").blur(function(){$(this).removeClass(""show"");});});//-->このページの本文へ移動トップページ産業・ビジネス企業への支援・届出新型コロナウイルス関連の事業者向け支援策等雇用維持のための助成金両立支援等助成金（介護離職防止支援コース（新型コロナウイルス感染症対応特例））両立支援等助成金（介護離職防止支援コース（新型コロナウイルス感染症対応特例））更新日：2021年9月15日新型コロナウイルス感染症への対応として、介護のための有給の休暇制度を設け、ご家族の介護を行う労働者が休みやすい環境を整備した中小企業事業主を支援します。両立支援等助成金介護離職防止支援コース「新型コロナウイルス感染症対応特例」（リーフレット）支給額休暇の取得日数助成額合計5日以上10日未満20万円合計10日以上30万円主な支給要件(1)新型コロナウイルス感染症への対応として利用できる介護のための有給の休制度（※）を設け、当該制度を含めて仕事と介護の両立支援制度の内容を社内に周知すること。※所定労働日の20日以上取得できる制度。※法定の介護休業、介護休暇、年次有給休暇とは別の休暇制度であることが必要です。(2)新型コロナウイルス感染症の影響により対象家族の介護のために仕事を休まざるを得ない労働者が、(1)の休暇を合計5日以上取得（※）すること※対象となる休暇の"
